start,start_lat,start_lng,end,end_lat,end_lng,start_type,end_type,type,index,success,polyline,distance,duration
cs lab manquepas,10.047,-12.86,hp labs mali,12.068484,-12.293811,center,prefecture,center_prefecture,662,1,kii|@|snmAu]_q@o\_OwpBgJ{}@k_@sSmBkL}Dmq@iF_aAdXw`@tf@}JhU}yBdEodCxTw`@x|@{n@~j@{zBb\gv@ff@qiAjd@igCfQuzD|kAmu@bSyHpa@|OvMyfAh[iXpU_Fds@wMr}@av@hQclAtKcd@ni@mtB_Oo\dJul@aJci@dSy~@rg@ib@v@sV_k@eq@uh@qm@{NkJkWy]fDkLo^kQqlAw}Aag@}a@aKguB|Oae@vPii@wG{r@~IiqAs]_qAa_AqNut@pVioA{S{t@sa@mb@efBen@moA~c@}uAia@cQui@{nAut@idAibBkcAmbCbE_j@m`@k{@u]cV_\oDqd@wc@yrAegA_[k_Awl@smAwgAybAcUelB}v@gfB{pAki@ovB}sA_n@uX{Hm`@mv@y]}K_a@}`@cEkhAewB_a@an@a_@Col@iDoe@{s@usByt@c^oDf@_Yam@i}Awz@ey@m|@id@{gAwbBghAwyAwz@mmAij@uaAk`@up@|e@y`@pm@kJ~O}Txd@if@nCu_@vk@mUyk@mmBo_AuRik@gn@}Xqf@gc@]{BwPea@ui@oO{c@_^qs@gi@umAqy@yDmd@aEkiAiHmw@rH}wAavBmeAsaAoj@_AcUx@wC{TvBuXfL_]n@ggA_G_U}n@Mya@lMcdDro@e_Cro@qvBpnA_rDxB{eAcHge@kSug@zGudAkZm^xZkgAus@o}BiNcpBd[ahDjNkeAef@cr@e@iRc[qg@]yq@fWcmAuNuZtp@sb@dG_i@_ApB{iAyv@u}@ajA_m@_bBeC{|BqeCemBmr@kx@sBqb@k]wHi`A}J{tBgTga@oOsKuJtLiT}J}Sse@kfAqx@arAcd@ytBiOal@nOcQub@kpAzm@kiA{}@ysA{k@}vAaHsgCqNew@~O{tBlG}y@}E}y@en@ilA{Ec_Av@s|Chn@ibAfG}}Ar^a[jR_Cfw@qd@zk@sOa[of@wc@aOff@{]jIqSxJmkDplAyxBiVek@{X_rAhPqg@`Uqj@vu@gFtv@on@zr@iKnt@k_@rjAwe@Sk[hRcdAjaAui@jOa`@kRudAm@_v@xLat@pBkr@p_@ykAoHseAnJkd@pH_^cYugAiu@qj@mH_h@fFcz@va@}]f@et@ed@qz@c~@y`A}f@oXsq@gXf@u~BoaCaiAfMcu@xLch@iVqdAq_@u`BpGoUlfAu@~~@szBfv@cWOwt@lPsSoSmNuEwKeKwg@{Pgb@zL}t@esAgs@}_@qeA}~@}|@cBkt@fJaYJ,326183,27266
cs lab manquepas,10.047,-12.86,hp labs dalaba,10.691967,-12.249348,center,prefecture,center_prefecture,663,1,kii|@|snmAoIyRgA{SmDgO`FiNxX_Lp`@qAxSIxNaD`WwQxO}E~Z}LhOcg@b@eEdL{YiAwLlH}MmUuc@jJmD`CqF{HoTjBqFfe@vGnHgHzEaMs@_IUgMxQaMta@i]dGcOgB{d@mDw\_LiQeD_e@bGok@lV{r@|o@c_AnDaU}C}PmJab@aS}_CkW_v@cRaOoKer@_n@kl@k}@ajAq{@yj@mUuc@g`Bca@eY_DCoKaF}H_KEwN|Gqb@qFcw@cb@o\gZs\aSkAuGbCaN{MgSgd@mNzBqZaUqBdF_e@`p@ob@~XrIvOdBlTkf@nc@qd@jGgSmKkWwVwf@kc@_S_EoQdHeLqBsWqY}Yo|@ut@m^qF_d@zBoKa@aVqP?{PzIgSbDeg@g^aRcORu]aIyIoQeNWqb@aBuQtVsFu@a\aJmNyG_IeQku@aRwToOkp@_b@_j@_~@u]mlAYyi@wAaKeK{]mEae@kHoC`CeD|LoDp@wH`J_IaI}k@|NeKf@oOyQcHwAmV}c@g`@oEuBwf@hMsWp_@yUjMgn@kNkOkUiOfF{JqIcBrFyJzAo]uEcOjH}NuEkEqH`EuDsKgIqt@cC{T~K}JnEyD_IkRiGyFhDwFaBJzEmC`Dga@eI{m@mYgQu@g^mKmUkXq^io@cJgMuLhLaUvc@a`A`D}U{Mgr@uJcjBoO__AlP}o@yDma@hAsQhB_\pL_WkDuOoHcODa[|Haa@~n@wDdLi_@|I_XdBck@}Aqn@gByUoJcd@uq@iPePwDgTcAgHqF}h@qQs`AwJ}oAbJyVRuN_U{FmRbGsWCqWjEqWsCgKJa]iMar@sc@cSyTx@}JjZqMa@sJcFqB{KnDiKyDuJpAcg@wSgb@wXsCzGoGmAu@dI_CjGm[cMgMyD{^oY{NiCeMsKiJfFgj@BcQBiHaC_F~EnCrMqCpFiDf@e^zZsV`GeRnTy[zGe`@zb@aPbIwBoDtCmC{CeEiNyBsNnCkFtHaH{EoGm@N{Ji_@K}[_TqByGmNiEkMcGoHwCaFkO_DuJkDiGmH|@yPmDgJ}F_L{TwIqKuOuFa_@wGeOsJ_G_FaWuDePaI_JsHmMyPqCkU}@wQ}IkKa_@wHyFrDwUiI{AaHkI{AsI^k@kPaEaO{PoMoSgJiWy[sqAyr@LyN}OpAuXkDoEiImVuIeByF{L}JkYu@sQkLcVkFoSmDsHsFaCuSyC|AoEeJ_Oki@{VeKyOaDcLuPfF}NfDgX}LgKrFiMcFaLvFqRqGwVyl@mm@gNyD_GwTcCuUqJcHiEoAWuF,150945,11673
cs lab manquepas,10.047,-12.86,hp pita lab,11.064208,-12.393764,center,prefecture,center_prefecture,664,1,kii|@|snmAqOwc@iIoJyBw@o\_Oih@mPmo@jJuHk@iMyB{}@k_@sSmBkL}DoReO}]zG{u@rQcJpE_Lr@wS`e@}JhU_u@eD}cAjJcaArRkbAdAsTb[cKt`@}M|]}_@`LuhA|Oeq@dKgv@ff@mXvGeD~IyOzJcZvDgrAfMat@~Baw@rLgt@nb@yPS_M|KmSb@cYjMoe@dI}N|HyLhJ~BfV|X|J_HxAor@rZiSTiXpU_Fds@iBl\mJd`@av@hQclAtKeRb_@}PjIeb@fE}^iPuVkMsYlHiTqCeGvNeTiFoWwBuPdHmW~Icg@lKuVd[}ShMkMqKsV_k@cXwG_PkLaGqRmBsMiGl@ya@uAkJkWy]fDkLo^uDmr@pA_QgNcGsi@i]iCmFyn@iAyOWiAeHyNcAsj@zGwl@oA{[pI_WlGaMhHiOrE_YkNoMmBwK~FaKbLqKuEql@}Xwc@uCq[uIcUaZi^iYkJ}XeCwZzOkPnEeXDwd@yEcc@cG{M}D{AkFmUgZ_Lgi@kRkCrCaBkLot@aRkc@|Uak@`M}g@iA_m@__@cQui@{nAut@k_AshA}CuXcA_[}Zqh@ib@oc@_BkXbE_j@iE_VcZkd@wCqMmIeJoNrAqHt@mReFuPkN{RkTO_HyKp@kPyQw]aQqFkAqCgGgIgPp@aQyZoWw@yTiKk]{LoKqRwb@u^qe@ah@g\wOab@oDwQBkv@iE_b@gTy`@{LqYoM{Fgo@w]s`@sJsdAwr@{p@e`@_n@uX{Hm`@mv@y]sIoNfEsKqG{DcIUyVmDmW{OeR}k@w\ky@kP{b@sOeJa_@CuVzByTeHoe@{s@yp@wPca@yTw_@gMkRfEwJwJf@_Yam@i}Ak\q]k]sZm|@id@ed@qx@ub@ei@gv@g|@_Qo\_Wce@uG{QaZmToN_\wOyKaJ{W_GuSeEsMeRkMxI}@nOqGrJiV~[\pPiK~O}TfUwVfEeLhHkAdNsKuIaS|QsE`TkGvCmFcQo_@sMo]sJwXMuT_YiBoe@kO{[sa@mNsK}Xqf@gc@]{BwPaPod@cPeDoO{c@uOic@iMgOkX{d@eN_Vu@yPyYaPw^fJmd@aEgLwG}ZRe`@e@ab@F{IeAoIpJgIeCUoQwB}HqNmIm^yh@oNy`@wJK}b@ab@_]uKoC{QeR}KiW|IcUx@wC{TvBuXfL_]n@ggA_G_Uq@iJkm@zI_ShJyMbByt@dCinBlk@mfAna@ww@bMkt@dYqJk@su@vu@a_@s@iPlCsfAuG_y@tH{eAcHge@kSug@zGoP{@wCsFpLkG,179443,14771
cs lab manquepas,10.047,-12.86,hp labs yomou,7.565662,-9.261331,center,prefecture,center_prefecture,665,1,kii|@|snmAcJggAdoA{NtsAuk@r]ehAkEmjB~s@qWvx@soBoNqaCn|@a~Dq~@_gEmuDmvEadDmaB}gC_|@wi@a_Ago@qsAfpBa|@tG}xBwc@ikAa_E}eB~NimAamAo[}sBkJ}`Eq_Dey@}qEnOeeAih@o}Au|Apx@s~@wd@shANmrEwTyuB}`AkoAyyCnm@mzDmcBqxCjc@i{@o{@s}Ap_@wtBwfAooEfRky@aaA_{AnNggDyHgv@mfDi_@umA{x@nHajApQ_aD}xAkeCiFyhEuo@obHr_DifF`lGsmFpsAaiC{C_qAks@_cAdTgfBnzAi|AhkCwzEvuCocCzuCobBpoBct@hwAugBvUmfDyu@k}Cg]osDvmBeaF|g@ggAxi@mpCzsBgbAcKqdEyi@ifF|q@abBfeDykCbnBeoCf|AypDNajBli@ejBs_@cwBifCobAlLiuD__@swB~fAuTfbBozBby@_d@zpAaUem@_lEpoB{eHrfBmaE{Xgl@rGqwAkGg{CmeAmjDmfDubI~Y}_@rrAyiEujAisExXknGbaCkaBz[{rAzjAkpAvf@wjEiVg`ExIgsIym@yrGuyA{cGuFosC`rDkwAh`EwaBptCmaCvcJqcCdhAiwDj|D}M`pGgfAtfMhnA~qD_{Dj~B{dFzpAyGrrB{tAzwEo}@ffHgpCxrAcVrtBcTt{B_kBw|@wsCwC_pGhh@{xEv}A_jC~aDu`Ir|BkaDpaCq}EhkBa}Aj_DmfBpxDmpEvnE}_Er}EoxApsIugClfE}mB~yFuiBztC_i@nzExIz}JzPpdLm]xqEhdC|fAmxBgp@{}CfbB_w@dr@lAxXajA|]_nBv}@kwAl|@krGnb@wuCfoA__Bn`C{nBrLibDvtAmw@j_A_QxPa_AvNugA~j@}cDjbAosAvoEqbC`wBukBfyAkkAt{Bij@pjDs|B~|C}~Clk@kl@~eAa}Dnz@c_Chk@apFbgB{rDwSg`F~uC{xDjsAs`AvvBgv@vjAg{B~gFyx@xwJqeE~e@cdC~}Aeq@vgEV~eAumHmz@}~EbmAedA`}CugFxl@{pCrgD}mDljF_cFhiH_aErtNo`C|gN_dFtmDgjErh@yrArhA`OxQm~ClaDycGx~Hq_DljBaYtuAp{@n`Aj{@fzAnrDfvC~oDgQxdEn`@`dFrjDrw@naH|yBbrBvuD~q@teA``Cvz@baAfhCrcCl}Bz[ryElRnlA|fB}CnkAq@xkBs\tvCpp@`kAkBny@|FxnAQ|eAai@jgDcL`p@gD,767396,45089
cs lab manquepas,10.047,-12.86,hp labs beyla,8.689312,-8.645897999999999,center,prefecture,center_prefecture,666,1,kii|@|snmAcJggAdoA{NtsAuk@r]ehAkEmjB~s@qWvx@soBoNqaCn|@a~Dq~@_gEmuDmvEadDmaB}gC_|@wi@a_Ago@qsAfpBa|@tG}xBwc@ikAa_E}eB~NimAamAo[}sBkJ}`Eq_Dey@}qEnOeeAih@o}Au|Apx@s~@wd@shANmrEwTyuB}`AkoAyyCnm@mzDmcBqxCjc@i{@o{@s}Ap_@wtBwfAooEfRky@aaA_{AnNggDyHgv@mfDi_@umA{x@nHajApQ_aD}xAkeCiFyhEuo@obHr_DifF`lGsmFpsAaiC{C_qAks@_cAdTgfBnzAi|AhkCwzEvuCocCzuCobBpoBct@hwAugBvUmfDyu@k}Cg]osDvmBeaF|g@ggAxi@mpCzsBgbAcKqdEyi@ifF|q@abBfeDykCbnBeoCf|AypDNajBli@ejBs_@cwBifCobAlLiuD__@swB~fAuTfbBozBby@_d@zpAaUem@_lEpoB{eHrfBmaE{Xgl@rGqwAkGg{CmeAmjDmfDubI~Y}_@rrAyiEujAisExXknGbaCkaBz[{rAzjAkpAvf@wjEiVg`ExIgsIym@yrGuyA{cGuFosC`rDkwAh`EwaBptCmaCvcJqcCdhAiwDj|D}M`pGgfAtfMhnA~qD_{Dj~B{dFzpAyGrrB{tAzwEo}@|{Cwg@hiCogBxrAcVrtBcTt{B_kBw|@wsCwC_pGhh@{xEv}A_jC~aDu`Ir|BkaDpaCq}EhkBa}Aj_DmfBpxDmpEvnE}_Er}EoxApsIugClfE}mB~yFuiBztC_i@t|At]~tBab@aZawBhNq{@ps@qiCtxAgcEz_B_bDxdBo|B_MkcCdtB}sEiIqdC`pAcn@fa@a`AmrBkP{aHilB|YmnAnkAq~BJqqAphAubAjiBs}@ddAw_@ti@alBhRq}Erx@gcFzaAclAeo@oaAso@qpBvXmkB`f@}rAgtByxEyRedElKyjBx`Ay`GbmBqpH|iAoj@dTehDyz@shCi{A}lBxNcpJnvA_eBj_@m~B|uAijGlx@o{AbCmcAbw@q|AeR}vBcbAcwC{i@yhGe@coCf\ekFkyAoxCmoBkt@qeBd@yGme@p_AufAbvAkh@rq@oOtzAaq@xb@ab@rWjo@hUki@|lA{]pi@d\xpBmK~cB|v@vmBhN`Q_l@z]lUvtAxh@h|AQpdA_k@dnC}g@jaAyTzcDc`@j`AmLtw@ykEz{BwxC`fDevAv]kqAyXqeFjBkqEtCmjDn{@qbFxbBeeCmCqtDz}@ysE,705710,45971
cs lab sinta,10.69924,-12.9755,hp labs boffa,10.177999999999999,-14.030999999999999,center,prefecture,center_prefecture,667,1,uth`AhgenArd@rC`^|Ejp@sAro@nArJc@vEvEDnM`ApRzBrf@yNj_@yMdJyD|TnLfWhZvPta@n_@vLvg@pc@fw@|\rx@re@]hThJp]bIdGyHvI|DbEhNxHbR~GtLlPgL~LtNlG|OuDzEqKxO]|KaEdKsXxNaWdI{GfMmYhQ{WbGuLtSnDdUdAtGaMhTue@hv@oCru@yXtV_BrMvS`PjXhMjE`a@`I`DhGzJ|K}A`QjOpGbh@dWfHpj@nX`r@`jAtC~s@bWjf@pInOnTlGhPlDfIrKaCnRhCxb@rK`Snh@h_@l[fo@tWfOn`@xWhNtX|AdoAjEfQt[hSlOrFsBpZpIdLxAtKw@xRm@ni@fNfg@pf@||@tClAe@aNpM}Cnk@Qx[vDv[bSfQtA~HbSiHbZ`Hlh@tOr^rVxQdDnc@`JvSdWfSva@nUbA~ThJtGfH{JrIeTjImD`dAnDnYrChVbR\xc@bGtNbKjDvBbLiJjb@o@xJeZrv@kEvT{Fbq@e\bY}MnCc@~Df@lVeMdYqPld@iHpS|H`PsM~d@}S|YoKb\yNtg@bDzMnM`NxJ`NbQv]bMpNeAzJoGz@jHfSbe@f\pKjMdAl^kNpLbGzVgGpLtBjQqBt`@u@lgAr@pN~MlJjVrK_D|IhGbPrYfPv[dIhg@dM|OlZiItSMtFeb@|Vm`@bT}ArRzEvr@gKhr@wEtKNvQsEhSoGn_@aBp[hKb`@fLHt\dOxMkAdh@rNdR|E~X}AzLgLlRaOvRmCfUvIfGbJaI`g@~CbVh_@b[nYzL`UrVle@nKr`@ta@zbCh|Anl@l[`Hxk@~Wnp@vXdJ~LpMdEvt@sCpP}DlS}A~HaVvh@}IpX{RpPvGb`@bRp]jL|InUnk@tS~h@xDjb@sAvc@nCrS~VjUtPeDpOePpPqDll@gNjTdCxSzVvCh{@vF~\lMfQzi@lb@`c@tS|Vz]rh@~Sh`@eCdx@~RbTjU|_AtX~mA|c@h\b_@fq@tr@bm@xc@|Zx~@z^to@rEl^}Azb@qEjj@eD~`@|@bFzRz_@vNrUpKnm@{Erv@eCtRbQjQpz@nl@pMdRa@`PBfTlWfMh_@de@lc@f^vz@d}Ap\xl@nOlgAt`@fpAjIdVbWfOv{@`Khd@fMe^`S}e@dL|UlhA`Jp~@v@~iA\pU`_@`p@hk@nkB`Hl_@eCpl@AlInAbYxBbXqGl@q]aIk`@yBs}@rIaR~n@zG``@qNvOgtA|dAeHdQ~ApvAfFrNjRhHl{AjMjpAdSzn@sOfNiE[{I`HyEdAkF_AkA,177468,13369
cs lab sinta,10.69924,-12.9755,biomedical lab and blood transfusion fria,10.370727,-13.584125,center,prefecture,center_prefecture,668,1,uth`AhgenAt@eBzTbB`MtC`^|Ejp@sAz\dBvQUrJc@nDHf@lEDnM`ApRzBrf@cDjPuI~MyMdJoD~JI|HnLfWhZvPxNfKhKnHpEvIvFhY~DlMpc@fw@`FdNfHnJrL|]re@]xLjDnF|Dp]bIdD\~AwIdGxApAbBbEhNxHbR~GtLlPgLnIhEnBjHlG|OuDzEqKxO]|Ki@lHwCvAuMnK}IhBaWdI{GfM}J~KoMhD{WbG_I~IuBtHnDdUdAtGaMhTkRlb@iRzRkC|\CtWqKtGgL~MqFnHpCbDvS`PnOnEzGxF~FlXs@rG~AnC`FPhGzJzC\`G{BvJbEhEfIpGbh@rDjCpQzClF`@|NxKdSrJbF`FxWfg@bRvZ\~TvB~]xT|[hAlIpInOhFbEdMhAhPlDfIrKaCnR[tUdDbLvLpKc@nF|JzIp\lT~Nd_@lK`OtWfOn`@xWdMxSb@zCLjx@nAxUq@dH|F`HfQxGlInJlOrFz@hPoDfI~C|JpDf@jCpFq@bDuBjE^pE\zEn@|G}Ap`@~DvQfHnT`JdMbGzNjSz^tClAe@aNpM}CxVuBtSbBx[vDv[bSpI|CtFgA|DdE`C|L_CdOiD|IdErNWz@rB|VjCtKhK|QxI|HxKzGhDbJCjX`JvSdWfSdX|KpHpHbA~T|AnFjGd@nGiCVqFrIeTjImDbh@|E|Zm@~PfFnGsApQvHvCjHAvP^`Rh@dFxEnGbKjDvBbLq@fPwHbQoB`F~@vCgD|Q}Ttc@kEvTU~XeFbWiJdL{P|K}MnCc@~Df@lV_DjJeHxMqPld@iHpS|H`P_@tMsLhVsKfJiGtNaBvLmHjNoDvTiI|Qk@jGnEnEtGfCxDxIxJ`NvLdMjCpObMpNeAzJoGz@y@hBdJ|OdRbQ|QbJjFrEdDvFdAl^kNpLbGzVgGpLtBjQt@pKgDbT_Dpf@hBz_@r@pN~MlJjVrK_D|IhGbPdIbJlObE|MtExLnBhg@dMzKbM`ChLaAtJgG~GMtFeb@|Vm`@bT}ArRlEbULr\gKhr@wEtK{A`CjBtMsEhSD|NuGpOaBp[fDvW`FjGfLHzB|A|RrJzDr@xMkAdh@rNdR|E~X}AzLgLvFmHtJsEvRmCzNnDjEfDfGbJaI`g@`CfM\zGzEvGlXjR~LtInKdB`UrVtTtFvOxCr`@ta@n|@`n@jeAfm@hXpOdSzJ~Hj]]lM~A~MpI|MlI|@~OzG|A~AbILtIxKhBjNfAzAv@sCqB_RbAgHja@mX`QsDlL}CtMQrKvHtOq@jJiG~N|DdP|BvDcApA|@,108148,8323
cs lab sinta,10.69924,-12.9755,hp labs gaoual,11.76368,-13.200053,center,prefecture,center_prefecture,669,1,uth`AhgenAgd@cUce@iOFkSyJqg@yMqa@oX{TeO{_@aU`@i[wDi]fJgQvXkUm@yh@eCgK~M}MzB{PkN{EtJmiAnR{S~M}ApLgXf@wU~RmZne@aVbNu]vHew@eFmMm@_SpQkBpWiS`TeMC}[hb@uV|@c\gm@cdAap@{[tFat@{n@cZs`@wTkR{ZuDqi@`JyUiAs`@WgZ~M@pLeYtD}VLcUiFmVy^us@uVqIcL}nAiVcZcCeu@eVwMwDwE`FvLnRvLnFjEhNbQbSo@t\nL~TrTzJkMPwHh_@_p@`i@cXuAcMkMy`@aKmRiLuZxGuZfSiZrGuIv@t@fIaUdS{LlMlGrKkI~UtH`c@r[|SmRlJ}Hdb@}T`AnBoQgOyOoHmI_GbI`HzMgM`Be\na@gHt[{d@_Dez@uQi^dF}a@b]gQdA}UqGgK_@uAdNw\fYk^|BpO~dAkSnRgP_FoHvC{BzFwIzNkCjJcKBaUf_@ag@uVrK~YxPd[tGjZkBvL`@hNlj@ji@rm@z_@`FIxBbM`QzEzL_CxF~^mO|^u^xTag@dFoi@hk@gRpO~AhR|Ff\oFbm@_FjJjCzS{DzRcZjOiQxQq@{I}PiBoJiFgO~Kav@jF{VbVsTsJme@wDe\lAcWtT}g@vx@ig@`HiSnUwNjUw\rFi]rR_Mzh@qAvW}OvLsCvTgK|IqVyBifA|E}\rB{U`HkNcLqW}MkH_`@kb@mHkZoDqO~KoWoLkTnE}VaBkCdS_DpRu]dFqo@iJ}N`CcT}CyNyNoWDcDfO{TtFeRpFwToU{GqOsH}@_^xTgAvGiTvDkc@Jyi@zFyz@|U{M{AcIxH}UjDkQVcJ`Rgw@`Pi_@hBwn@{Cak@aZ}x@ia@su@~IcbAnZ_UpH}M`SaIbSzKzr@`Q|WjHzZb@hTyXfVqJxIgSxb@cQ`Ym@rQv@b[s]rg@}qA~|@c[iAai@}JiGvFqOcHco@{^}KfMuYwIg^xGcq@hAqz@xLo]@qKtDey@iHoiAp[pH|HcJfE_Px^sF~Ngj@yAsg@X_g@mFy\`JgQfp@wo@d[i|BuLaF^}f@_OUqKcg@{GmyAbMkMxEyBeAaImHYwMwg@sMuXn@m\xAqYwB_a@pD}AeEwX|@qc@cWaJeQgTzCyRsQkq@mXkKnJ}Sqb@}fBa|Aer@yBunAaZkUrE_VmWu`@ca@i`A}|@sw@rYsPuVs@}Ney@wEaw@tCaRvJevBi@eZnW}L}@Bek@m[aOaRdCea@pOeRrFs_AzCwgAsNcTrAoEgGeh@sAqg@bDu@sC,181112,13092
cs lab sinta,10.69924,-12.9755,hp labs koundara,12.491184,-13.295664000000002,center,prefecture,center_prefecture,670,1,uth`AhgenAkjAme@qJ}{@ig@mw@eO{_@aU`@sy@nDsg@hWyh@eCeZzQwWuBmiAnRyVp[_o@fTmZne@wt@zWew@eFmMm@kVbj@m~@fw@uV|@c\gm@cdAap@{[tFat@{n@cZs`@sp@aXk`AvG{{@fMcYfRam@{EckAov@oyAmc@cZcCeu@eVoTh@nZ~YjEhNrOxp@nL~TrTzJkMPwHh_@_p@`i@ahAc\cn@oCuZfSic@rS}b@ra@}@rb@tH`c@r[|SmRlJ}Hdb@}T`AnBoQgOyOoHmI_GbI`HzMgM`Be\na@gHt[{d@_Dez@uQgaAhd@gQdA}UqG}MdMc|@d]pO~dAkSnRgP_FkLrKgZjZaUf_@ag@uVl]dv@jElw@lj@ji@rm@z_@|[tSzL_CsG|~@wfA~[oi@hk@gOzb@LjjAsAf_@_`@fc@iQxQoReMwZtDav@jF{VbVsTsJme@wDit@bW}g@vx@s{@p^ol@~\i]rR_Mzh@kc@dfA{}AbB}\rBge@aC}`@}n@kb@mH}j@nF{l@_F}VaBkCdSub@vYstAeKyNyNs\lO{TtF}g@}MoQoQqu@hc@enAfGyz@|U}n@hKo\xRgw@`PaoAq@_eBk|@wxBne@}c@r\xA~fAlZxs@gc@jv@yf@noA{[vcA}qA~|@c[iAai@}J{Wk@co@{^{eAhKulBbOaj@vDey@iHoiAp[q@dO_Px^sF~Ngj@yAmmBlCgQfp@wo@d[ikDu[UqKcg@{GmyAbMkMxEyBeAaImHqh@k\uXn@_w@]}c@Si}@eUaJeQah@wLkq@mXi`@aW}fBa|A{aC{]kUrE_VmW_bBa_Bsw@rYgRsf@ey@wEcjAlOevBi@ch@pUBek@on@{Jkt@dWs_AzCwgAsNycAgGgUyW{VoAcOgSoGwq@er@aqAiNat@wPudB{d@keDmQgvAwZ{q@et@mN`O{[`D_hAuyDwkCee@eRiU`n@yOpu@cJsEgM|^kpA~cAsuAnmBidA`v@_Sto@wg@lWig@fKsPlQ_wCde@}f@bZkLkDctAgGiTq]o_BgLik@|LuI{SkBeAgmAnMyfDet@ez@gJ_SeJwRcQgwA}e@_`CcJowCcq@qlDcdAkkEufAs~@gv@whBwDa`Bz~AmkAphAy~AdSoy@n^gp@dx@ieAzbCiwAf}BkbBvxAgzBvr@mq@kRooArh@y}@dOaqAtl@iu@ze@mO|i@mNxQ{kAnJsrBhbAaiAj\eiBfaBunA`b@ctBzuAqnAvp@ypA~{AchAneBq`@bPsFeMUm@,294186,18586
cs lab sinta,10.69924,-12.9755,hp labs kissidougou,9.197805,-10.104365,center,prefecture,center_prefecture,671,1,uth`AhgenApsEzKldB{JzlD|~AjjEiJp`AmoAtpA|NteCcbAjnA}\jj@~VruAvQhe@~g@~dBxhB`zAvKjYbWd~@iD`gAx_Az_A}pAri@wh@ekAsf@wk@ifAlDkz@o]om@db@{qAhJqcBifAsNm`A}FkyAke@_n@}x@zFen@pAsvAy_AwhA{_@yMolAoB{wAlPi_A_z@urC_gCsHut@n}@_fAbp@sWvHwg@jl@ebAxa@gz@|WsKwKup@i]yaC_S{Zg\ydCgWirBqIuw@rXsg@ve@weA}Dm~A`jA{yAsgBaiQCs~Bha@up@gRurBxFwmBvbAaK`e@md@zuEoCbcBguA|sAxEhtDa~Chn@qVrbA`CpvCj[`cAwRt{@y~@zvA^naDuQlkEte@jnAsp@_b@a|AxTksA~o@qWiWomAyWecAsjAktAjc@i{@o{@s}AdQ{bAjM{p@_Ssb@mp@ibCzHk|@mKu_Aaw@cvBhUqqCcFuVa}A}O_rCe^oXy`Dlg@kfAsD{zAo}A}wCuBauEuj@}sBpRoyCr~Bi~BvbBmyBpcF}cEfv@_kDeKeh@g\cVqDm`@xJa_AbOum@dr@}^p{@{rB~y@o|B`qAol@vwCayCrfDqrAdnB{n@`g@irB`Ek`D{lAqhDyQmvApZeaBpo@quBhxAszArcAc{BgX}z@bo@i]vcA}c@rCw|B_}@gkDxOgfEpmBoqAhzBq~B~vB{nCvr@ciB_MixA`Oer@li@ejBs_@cwBifCobAsVguB`d@a_A__@swBb\{NvsA}h@dw@wn@~Mgv@bc@r@ls@il@rd@FaDkmA|LmZav@ebBpf@qlBjl@ajArZgmBpMsoB`xAypA{Xgl@rGqwAlSwlAilAo{Dw{@iaDyuAonDyh@in@pNmVhHkEvAgCtDeTxnAkfBoAclAujAisEaS{{@zl@oqE~Q_fAbnBkZz[{rAzjAkpAtr@ikHgb@u_B`NatClXi`Bu\{|Aed@emCsHsdCun@_dBwv@snF`DwcA|gAeLptAwv@la@gi@jV`ChuAsXluCe|BjbFy{BfeEkbAdhAiwDj|D}MhgAlIfoAif@nwBki@nbCaKhaFvz@z`Br^hzAg}@d~@}cB~|@km@pn@{xDdrAan@d_C}ZlyAo_Ar`Bya@txC_NfvFyxC~wC_Yt{B_kBw|@wsCwC_pGhh@{xEv}A_jCx_Aq|DxoDokE~dByjEhdBugDdpDsjBv`A}\t|AysBp_EkdE`jBewAriB}h@~rBqn@ruE{z@baFgaCrcEgzA|b@L,523484,33273
